"Notes"	"Standard Residence States"	"Standard Residence States Code"	"Mother's Bridged Race/Hispanic Origin"	"Mother's Bridged Race/Hispanic Origin Code"	"Age of Mother Year"	"Age of Mother Year Code"	"Delivery Place"	"Delivery Place Code"	"Delivery Method"	"Delivery Method Code"	Fetal Deaths	Percent of Total Deaths
	"Virginia"	"51"	"Not Available"	"10"	"32 years"	"32"	"In Hospital"	"1"	"Vaginal"	"1"	19	0.01
	"Virginia"	"51"	"Not Available"	"10"	"33 years"	"33"	"In Hospital"	"1"	"Vaginal"	"1"	15	0.00
	"Virginia"	"51"	"Not Available"	"10"	"34 years"	"34"	"In Hospital"	"1"	"Vaginal"	"1"	23	0.01
	"Virginia"	"51"	"Not Available"	"10"	"35 years"	"35"	"In Hospital"	"1"	"Vaginal"	"1"	17	0.00
	"Virginia"	"51"	"Not Available"	"10"	"36 years"	"36"	"In Hospital"	"1"	"Vaginal"	"1"	10	0.00
	"Virginia"	"51"	"Not Available"	"10"	"37 years"	"37"	"In Hospital"	"1"	"Vaginal"	"1"	11	0.00
	"Virginia"	"51"	"Not Available"	"10"	"38 years"	"38"	"In Hospital"	"1"	"Vaginal"	"1"	11	0.00
	"Virginia"	"51"	"Not Available"	"10"	"39 years"	"39"	"In Hospital"	"1"	"Vaginal"	"1"	16	0.00
	"Washington"	"53"	"Mexican"	"2148-5"	"16 years"	"16"	"In Hospital"	"1"	"Vaginal"	"1"	12	0.00
	"Washington"	"53"	"Mexican"	"2148-5"	"17 years"	"17"	"In Hospital"	"1"	"Vaginal"	"1"	13	0.00
	"Washington"	"53"	"Mexican"	"2148-5"	"18 years"	"18"	"In Hospital"	"1"	"Vaginal"	"1"	31	0.01
	"Washington"	"53"	"Mexican"	"2148-5"	"19 years"	"19"	"In Hospital"	"1"	"Vaginal"	"1"	32	0.01
	"Washington"	"53"	"Mexican"	"2148-5"	"20 years"	"20"	"In Hospital"	"1"	"Vaginal"	"1"	39	0.01
	"Washington"	"53"	"Mexican"	"2148-5"	"21 years"	"21"	"In Hospital"	"1"	"Vaginal"	"1"	45	0.01
	"Washington"	"53"	"Mexican"	"2148-5"	"21 years"	"21"	"In Hospital"	"1"	"Cesarean"	"2"	11	0.00
	"Washington"	"53"	"Mexican"	"2148-5"	"22 years"	"22"	"In Hospital"	"1"	"Vaginal"	"1"	43	0.01
	"Washington"	"53"	"Mexican"	"2148-5"	"23 years"	"23"	"In Hospital"	"1"	"Vaginal"	"1"	41	0.01
	"Washington"	"53"	"Mexican"	"2148-5"	"24 years"	"24"	"In Hospital"	"1"	"Vaginal"	"1"	38	0.01
	"Washington"	"53"	"Mexican"	"2148-5"	"25 years"	"25"	"In Hospital"	"1"	"Vaginal"	"1"	37	0.01
	"Washington"	"53"	"Mexican"	"2148-5"	"26 years"	"26"	"In Hospital"	"1"	"Vaginal"	"1"	34	0.01
	"Washington"	"53"	"Mexican"	"2148-5"	"27 years"	"27"	"In Hospital"	"1"	"Vaginal"	"1"	35	0.01
	"Washington"	"53"	"Mexican"	"2148-5"	"28 years"	"28"	"In Hospital"	"1"	"Vaginal"	"1"	29	0.01
	"Washington"	"53"	"Mexican"	"2148-5"	"29 years"	"29"	"In Hospital"	"1"	"Vaginal"	"1"	33	0.01
	"Washington"	"53"	"Mexican"	"2148-5"	"30 years"	"30"	"In Hospital"	"1"	"Vaginal"	"1"	36	0.01
	"Washington"	"53"	"Mexican"	"2148-5"	"31 years"	"31"	"In Hospital"	"1"	"Vaginal"	"1"	30	0.01
	"Washington"	"53"	"Mexican"	"2148-5"	"32 years"	"32"	"In Hospital"	"1"	"Vaginal"	"1"	28	0.01
	"Washington"	"53"	"Mexican"	"2148-5"	"33 years"	"33"	"In Hospital"	"1"	"Vaginal"	"1"	35	0.01
	"Washington"	"53"	"Mexican"	"2148-5"	"34 years"	"34"	"In Hospital"	"1"	"Vaginal"	"1"	23	0.01
	"Washington"	"53"	"Mexican"	"2148-5"	"35 years"	"35"	"In Hospital"	"1"	"Vaginal"	"1"	30	0.01
	"Washington"	"53"	"Mexican"	"2148-5"	"36 years"	"36"	"In Hospital"	"1"	"Vaginal"	"1"	24	0.01
	"Washington"	"53"	"Mexican"	"2148-5"	"37 years"	"37"	"In Hospital"	"1"	"Vaginal"	"1"	16	0.00
	"Washington"	"53"	"Mexican"	"2148-5"	"38 years"	"38"	"In Hospital"	"1"	"Vaginal"	"1"	22	0.01
	"Washington"	"53"	"Mexican"	"2148-5"	"40 years"	"40"	"In Hospital"	"1"	"Vaginal"	"1"	10	0.00
	"Washington"	"53"	"Mexican"	"2148-5"	"41 years"	"41"	"In Hospital"	"1"	"Vaginal"	"1"	10	0.00
	"Washington"	"53"	"Non-Hispanic White"	"6"	"16 years"	"16"	"In Hospital"	"1"	"Vaginal"	"1"	16	0.00
	"Washington"	"53"	"Non-Hispanic White"	"6"	"17 years"	"17"	"In Hospital"	"1"	"Vaginal"	"1"	39	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"18 years"	"18"	"In Hospital"	"1"	"Vaginal"	"1"	52	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"19 years"	"19"	"In Hospital"	"1"	"Vaginal"	"1"	76	0.02
	"Washington"	"53"	"Non-Hispanic White"	"6"	"20 years"	"20"	"In Hospital"	"1"	"Vaginal"	"1"	102	0.03
	"Washington"	"53"	"Non-Hispanic White"	"6"	"20 years"	"20"	"In Hospital"	"1"	"Not Stated"	"9"	11	0.00
	"Washington"	"53"	"Non-Hispanic White"	"6"	"21 years"	"21"	"In Hospital"	"1"	"Vaginal"	"1"	105	0.03
	"Washington"	"53"	"Non-Hispanic White"	"6"	"21 years"	"21"	"In Hospital"	"1"	"Cesarean"	"2"	12	0.00
	"Washington"	"53"	"Non-Hispanic White"	"6"	"22 years"	"22"	"In Hospital"	"1"	"Vaginal"	"1"	116	0.03
	"Washington"	"53"	"Non-Hispanic White"	"6"	"22 years"	"22"	"In Hospital"	"1"	"Cesarean"	"2"	14	0.00
	"Washington"	"53"	"Non-Hispanic White"	"6"	"22 years"	"22"	"In Hospital"	"1"	"Not Stated"	"9"	10	0.00
	"Washington"	"53"	"Non-Hispanic White"	"6"	"23 years"	"23"	"In Hospital"	"1"	"Vaginal"	"1"	132	0.04
	"Washington"	"53"	"Non-Hispanic White"	"6"	"23 years"	"23"	"In Hospital"	"1"	"Not Stated"	"9"	16	0.00
	"Washington"	"53"	"Non-Hispanic White"	"6"	"24 years"	"24"	"In Hospital"	"1"	"Vaginal"	"1"	123	0.03
	"Washington"	"53"	"Non-Hispanic White"	"6"	"24 years"	"24"	"In Hospital"	"1"	"Cesarean"	"2"	26	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"24 years"	"24"	"In Hospital"	"1"	"Not Stated"	"9"	19	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"25 years"	"25"	"In Hospital"	"1"	"Vaginal"	"1"	153	0.04
	"Washington"	"53"	"Non-Hispanic White"	"6"	"25 years"	"25"	"In Hospital"	"1"	"Cesarean"	"2"	22	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"25 years"	"25"	"In Hospital"	"1"	"Not Stated"	"9"	14	0.00
	"Washington"	"53"	"Non-Hispanic White"	"6"	"26 years"	"26"	"In Hospital"	"1"	"Vaginal"	"1"	171	0.05
	"Washington"	"53"	"Non-Hispanic White"	"6"	"26 years"	"26"	"In Hospital"	"1"	"Cesarean"	"2"	25	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"26 years"	"26"	"In Hospital"	"1"	"Not Stated"	"9"	27	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"27 years"	"27"	"In Hospital"	"1"	"Vaginal"	"1"	134	0.04
	"Washington"	"53"	"Non-Hispanic White"	"6"	"27 years"	"27"	"In Hospital"	"1"	"Cesarean"	"2"	25	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"27 years"	"27"	"In Hospital"	"1"	"Not Stated"	"9"	18	0.00
	"Washington"	"53"	"Non-Hispanic White"	"6"	"28 years"	"28"	"In Hospital"	"1"	"Vaginal"	"1"	201	0.06
	"Washington"	"53"	"Non-Hispanic White"	"6"	"28 years"	"28"	"In Hospital"	"1"	"Cesarean"	"2"	23	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"28 years"	"28"	"In Hospital"	"1"	"Not Stated"	"9"	28	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"29 years"	"29"	"In Hospital"	"1"	"Vaginal"	"1"	174	0.05
	"Washington"	"53"	"Non-Hispanic White"	"6"	"29 years"	"29"	"In Hospital"	"1"	"Cesarean"	"2"	18	0.00
	"Washington"	"53"	"Non-Hispanic White"	"6"	"29 years"	"29"	"In Hospital"	"1"	"Not Stated"	"9"	25	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"30 years"	"30"	"In Hospital"	"1"	"Vaginal"	"1"	124	0.03
	"Washington"	"53"	"Non-Hispanic White"	"6"	"30 years"	"30"	"In Hospital"	"1"	"Cesarean"	"2"	26	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"30 years"	"30"	"In Hospital"	"1"	"Not Stated"	"9"	21	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"31 years"	"31"	"In Hospital"	"1"	"Vaginal"	"1"	166	0.05
	"Washington"	"53"	"Non-Hispanic White"	"6"	"31 years"	"31"	"In Hospital"	"1"	"Cesarean"	"2"	28	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"31 years"	"31"	"In Hospital"	"1"	"Not Stated"	"9"	31	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"32 years"	"32"	"In Hospital"	"1"	"Vaginal"	"1"	167	0.05
	"Washington"	"53"	"Non-Hispanic White"	"6"	"32 years"	"32"	"In Hospital"	"1"	"Cesarean"	"2"	26	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"32 years"	"32"	"In Hospital"	"1"	"Not Stated"	"9"	23	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"33 years"	"33"	"In Hospital"	"1"	"Vaginal"	"1"	142	0.04
	"Washington"	"53"	"Non-Hispanic White"	"6"	"33 years"	"33"	"In Hospital"	"1"	"Cesarean"	"2"	23	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"33 years"	"33"	"In Hospital"	"1"	"Not Stated"	"9"	19	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"34 years"	"34"	"In Hospital"	"1"	"Vaginal"	"1"	137	0.04
	"Washington"	"53"	"Non-Hispanic White"	"6"	"34 years"	"34"	"In Hospital"	"1"	"Cesarean"	"2"	26	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"34 years"	"34"	"In Hospital"	"1"	"Not Stated"	"9"	13	0.00
	"Washington"	"53"	"Non-Hispanic White"	"6"	"35 years"	"35"	"In Hospital"	"1"	"Vaginal"	"1"	113	0.03
	"Washington"	"53"	"Non-Hispanic White"	"6"	"35 years"	"35"	"In Hospital"	"1"	"Cesarean"	"2"	18	0.00
	"Washington"	"53"	"Non-Hispanic White"	"6"	"35 years"	"35"	"In Hospital"	"1"	"Not Stated"	"9"	17	0.00
	"Washington"	"53"	"Non-Hispanic White"	"6"	"36 years"	"36"	"In Hospital"	"1"	"Vaginal"	"1"	106	0.03
	"Washington"	"53"	"Non-Hispanic White"	"6"	"36 years"	"36"	"In Hospital"	"1"	"Cesarean"	"2"	21	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"36 years"	"36"	"In Hospital"	"1"	"Not Stated"	"9"	21	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"37 years"	"37"	"In Hospital"	"1"	"Vaginal"	"1"	83	0.02
	"Washington"	"53"	"Non-Hispanic White"	"6"	"37 years"	"37"	"In Hospital"	"1"	"Cesarean"	"2"	14	0.00
	"Washington"	"53"	"Non-Hispanic White"	"6"	"37 years"	"37"	"In Hospital"	"1"	"Not Stated"	"9"	21	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"38 years"	"38"	"In Hospital"	"1"	"Vaginal"	"1"	79	0.02
	"Washington"	"53"	"Non-Hispanic White"	"6"	"38 years"	"38"	"In Hospital"	"1"	"Cesarean"	"2"	14	0.00
	"Washington"	"53"	"Non-Hispanic White"	"6"	"38 years"	"38"	"In Hospital"	"1"	"Not Stated"	"9"	13	0.00
	"Washington"	"53"	"Non-Hispanic White"	"6"	"39 years"	"39"	"In Hospital"	"1"	"Vaginal"	"1"	51	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"39 years"	"39"	"In Hospital"	"1"	"Cesarean"	"2"	13	0.00
	"Washington"	"53"	"Non-Hispanic White"	"6"	"40 years"	"40"	"In Hospital"	"1"	"Vaginal"	"1"	52	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"41 years"	"41"	"In Hospital"	"1"	"Vaginal"	"1"	42	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"42 years"	"42"	"In Hospital"	"1"	"Vaginal"	"1"	22	0.01
	"Washington"	"53"	"Non-Hispanic White"	"6"	"43 years"	"43"	"In Hospital"	"1"	"Vaginal"	"1"	19	0.01
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"17 years"	"17"	"In Hospital"	"1"	"Vaginal"	"1"	10	0.00
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"18 years"	"18"	"In Hospital"	"1"	"Vaginal"	"1"	15	0.00
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"19 years"	"19"	"In Hospital"	"1"	"Vaginal"	"1"	16	0.00
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"20 years"	"20"	"In Hospital"	"1"	"Vaginal"	"1"	16	0.00
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"21 years"	"21"	"In Hospital"	"1"	"Vaginal"	"1"	16	0.00
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"22 years"	"22"	"In Hospital"	"1"	"Vaginal"	"1"	23	0.01
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"23 years"	"23"	"In Hospital"	"1"	"Vaginal"	"1"	22	0.01
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"24 years"	"24"	"In Hospital"	"1"	"Vaginal"	"1"	21	0.01
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"25 years"	"25"	"In Hospital"	"1"	"Vaginal"	"1"	17	0.00
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"26 years"	"26"	"In Hospital"	"1"	"Vaginal"	"1"	15	0.00
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"27 years"	"27"	"In Hospital"	"1"	"Vaginal"	"1"	21	0.01
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"28 years"	"28"	"In Hospital"	"1"	"Vaginal"	"1"	25	0.01
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"29 years"	"29"	"In Hospital"	"1"	"Vaginal"	"1"	20	0.01
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"30 years"	"30"	"In Hospital"	"1"	"Vaginal"	"1"	20	0.01
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"31 years"	"31"	"In Hospital"	"1"	"Vaginal"	"1"	11	0.00
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"32 years"	"32"	"In Hospital"	"1"	"Vaginal"	"1"	15	0.00
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"33 years"	"33"	"In Hospital"	"1"	"Vaginal"	"1"	15	0.00
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"34 years"	"34"	"In Hospital"	"1"	"Vaginal"	"1"	12	0.00
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"35 years"	"35"	"In Hospital"	"1"	"Vaginal"	"1"	13	0.00
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"37 years"	"37"	"In Hospital"	"1"	"Vaginal"	"1"	10	0.00
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"41 years"	"41"	"In Hospital"	"1"	"Vaginal"	"1"	12	0.00
	"Washington"	"53"	"Non-Hispanic other races"	"8"	"19 years"	"19"	"In Hospital"	"1"	"Vaginal"	"1"	18	0.00
	"Washington"	"53"	"Non-Hispanic other races"	"8"	"20 years"	"20"	"In Hospital"	"1"	"Vaginal"	"1"	11	0.00
	"Washington"	"53"	"Non-Hispanic other races"	"8"	"21 years"	"21"	"In Hospital"	"1"	"Vaginal"	"1"	17	0.00
	"Washington"	"53"	"Non-Hispanic other races"	"8"	"22 years"	"22"	"In Hospital"	"1"	"Vaginal"	"1"	15	0.00
	"Washington"	"53"	"Non-Hispanic other races"	"8"	"23 years"	"23"	"In Hospital"	"1"	"Vaginal"	"1"	20	0.01
	"Washington"	"53"	"Non-Hispanic other races"	"8"	"24 years"	"24"	"In Hospital"	"1"	"Vaginal"	"1"	22	0.01
	"Washington"	"53"	"Non-Hispanic other races"	"8"	"25 years"	"25"	"In Hospital"	"1"	"Vaginal"	"1"	22	0.01
	"Washington"	"53"	"Non-Hispanic other races"	"8"	"26 years"	"26"	"In Hospital"	"1"	"Vaginal"	"1"	35	0.01
	"Washington"	"53"	"Non-Hispanic other races"	"8"	"27 years"	"27"	"In Hospital"	"1"	"Vaginal"	"1"	38	0.01
	"Washington"	"53"	"Non-Hispanic other races"	"8"	"27 years"	"27"	"In Hospital"	"1"	"Not Stated"	"9"	10	0.00
	"Washington"	"53"	"Non-Hispanic other races"	"8"	"28 years"	"28"	"In Hospital"	"1"	"Vaginal"	"1"	25	0.01
	"Washington"	"53"	"Non-Hispanic other races"	"8"	"29 years"	"29"	"In Hospital"	"1"	"Vaginal"	"1"	39	0.01
	"Washington"	"53"	"Non-Hispanic other races"	"8"	"30 years"	"30"	"In Hospital"	"1"	"Vaginal"	"1"	45	0.01
	"Washington"	"53"	"Non-Hispanic other races"	"8"	"31 years"	"31"	"In Hospital"	"1"	"Vaginal"	"1"	39	0.01
	"Washington"	"53"	"Non-Hispanic other races"	"8"	"32 years"	"32"	"In Hospital"	"1"	"Vaginal"	"1"	33	0.01
	"Washington"	"53"	"Non-Hispanic other races"	"8"	"32 years"	"32"	"In Hospital"	"1"	"Not Stated"	"9"	11	0.00
	"Washington"	"53"	"Non-Hispanic other races"	"8"	"33 years"	"33"	"In Hospital"	"1"	"Vaginal"	"1"	33	0.01
	"Washington"	"53"	"Non-Hispanic other races"	"8"	"34 years"	"34"	"In Hospital"	"1"	"Vaginal"	"1"	28	0.01
	"Washington"	"53"	"Non-Hispanic other races"	"8"	"35 years"	"35"	"In Hospital"	"1"	"Vaginal"	"1"	30	0.01
	"Washington"	"53"	"Non-Hispanic other races"	"8"	"36 years"	"36"	"In Hospital"	"1"	"Vaginal"	"1"	31	0.01
	"Washington"	"53"	"Non-Hispanic other races"	"8"	"37 years"	"37"	"In Hospital"	"1"	"Vaginal"	"1"	19	0.01
	"Washington"	"53"	"Non-Hispanic other races"	"8"	"38 years"	"38"	"In Hospital"	"1"	"Vaginal"	"1"	18	0.00
	"Washington"	"53"	"Non-Hispanic other races"	"8"	"39 years"	"39"	"In Hospital"	"1"	"Vaginal"	"1"	15	0.00
	"Washington"	"53"	"Non-Hispanic other races"	"8"	"40 years"	"40"	"In Hospital"	"1"	"Vaginal"	"1"	12	0.00
	"Washington"	"53"	"Origin unknown or not stated"	"9"	"21 years"	"21"	"In Hospital"	"1"	"Vaginal"	"1"	12	0.00
	"Washington"	"53"	"Origin unknown or not stated"	"9"	"22 years"	"22"	"In Hospital"	"1"	"Not Stated"	"9"	16	0.00
	"Washington"	"53"	"Origin unknown or not stated"	"9"	"23 years"	"23"	"In Hospital"	"1"	"Vaginal"	"1"	10	0.00
	"Washington"	"53"	"Origin unknown or not stated"	"9"	"24 years"	"24"	"In Hospital"	"1"	"Vaginal"	"1"	12	0.00
	"Washington"	"53"	"Origin unknown or not stated"	"9"	"25 years"	"25"	"In Hospital"	"1"	"Vaginal"	"1"	14	0.00
	"Washington"	"53"	"Origin unknown or not stated"	"9"	"25 years"	"25"	"In Hospital"	"1"	"Not Stated"	"9"	10	0.00
	"Washington"	"53"	"Origin unknown or not stated"	"9"	"26 years"	"26"	"In Hospital"	"1"	"Vaginal"	"1"	26	0.01
	"Washington"	"53"	"Origin unknown or not stated"	"9"	"26 years"	"26"	"In Hospital"	"1"	"Not Stated"	"9"	19	0.01
	"Washington"	"53"	"Origin unknown or not stated"	"9"	"27 years"	"27"	"In Hospital"	"1"	"Vaginal"	"1"	17	0.00
	"Washington"	"53"	"Origin unknown or not stated"	"9"	"27 years"	"27"	"In Hospital"	"1"	"Not Stated"	"9"	22	0.01
	"Washington"	"53"	"Origin unknown or not stated"	"9"	"28 years"	"28"	"In Hospital"	"1"	"Vaginal"	"1"	12	0.00
	"Washington"	"53"	"Origin unknown or not stated"	"9"	"28 years"	"28"	"In Hospital"	"1"	"Not Stated"	"9"	24	0.01
	"Washington"	"53"	"Origin unknown or not stated"	"9"	"29 years"	"29"	"In Hospital"	"1"	"Vaginal"	"1"	11	0.00
	"Washington"	"53"	"Origin unknown or not stated"	"9"	"29 years"	"29"	"In Hospital"	"1"	"Not Stated"	"9"	17	0.00
	"Washington"	"53"	"Origin unknown or not stated"	"9"	"30 years"	"30"	"In Hospital"	"1"	"Vaginal"	"1"	15	0.00
	"Washington"	"53"	"Origin unknown or not stated"	"9"	"30 years"	"30"	"In Hospital"	"1"	"Not Stated"	"9"	17	0.00
	"Washington"	"53"	"Origin unknown or not stated"	"9"	"31 years"	"31"	"In Hospital"	"1"	"Vaginal"	"1"	22	0.01
	"Washington"	"53"	"Origin unknown or not stated"	"9"	"31 years"	"31"	"In Hospital"	"1"	"Not Stated"	"9"	22	0.01
	"Washington"	"53"	"Origin unknown or not stated"	"9"	"32 years"	"32"	"In Hospital"	"1"	"Vaginal"	"1"	14	0.00
	"Washington"	"53"	"Origin unknown or not stated"	"9"	"32 years"	"32"	"In Hospital"	"1"	"Not Stated"	"9"	10	0.00
	"Washington"	"53"	"Origin unknown or not stated"	"9"	"34 years"	"34"	"In Hospital"	"1"	"Vaginal"	"1"	11	0.00
	"Washington"	"53"	"Origin unknown or not stated"	"9"	"35 years"	"35"	"In Hospital"	"1"	"Vaginal"	"1"	13	0.00
	"Washington"	"53"	"Origin unknown or not stated"	"9"	"35 years"	"35"	"In Hospital"	"1"	"Not Stated"	"9"	12	0.00
	"Washington"	"53"	"Origin unknown or not stated"	"9"	"37 years"	"37"	"In Hospital"	"1"	"Not Stated"	"9"	10	0.00
	"Washington"	"53"	"Not Available"	"10"	"20 years"	"20"	"In Hospital"	"1"	"Vaginal"	"1"	13	0.00
	"Washington"	"53"	"Not Available"	"10"	"22 years"	"22"	"In Hospital"	"1"	"Vaginal"	"1"	10	0.00
	"Washington"	"53"	"Not Available"	"10"	"24 years"	"24"	"In Hospital"	"1"	"Vaginal"	"1"	15	0.00
	"Washington"	"53"	"Not Available"	"10"	"25 years"	"25"	"In Hospital"	"1"	"Vaginal"	"1"	16	0.00
	"Washington"	"53"	"Not Available"	"10"	"26 years"	"26"	"In Hospital"	"1"	"Vaginal"	"1"	18	0.00
	"Washington"	"53"	"Not Available"	"10"	"27 years"	"27"	"In Hospital"	"1"	"Vaginal"	"1"	22	0.01
	"Washington"	"53"	"Not Available"	"10"	"28 years"	"28"	"In Hospital"	"1"	"Vaginal"	"1"	17	0.00
	"Washington"	"53"	"Not Available"	"10"	"29 years"	"29"	"In Hospital"	"1"	"Vaginal"	"1"	26	0.01
	"Washington"	"53"	"Not Available"	"10"	"30 years"	"30"	"In Hospital"	"1"	"Vaginal"	"1"	21	0.01
	"Washington"	"53"	"Not Available"	"10"	"31 years"	"31"	"In Hospital"	"1"	"Vaginal"	"1"	14	0.00
	"Washington"	"53"	"Not Available"	"10"	"32 years"	"32"	"In Hospital"	"1"	"Vaginal"	"1"	19	0.01
	"Washington"	"53"	"Not Available"	"10"	"33 years"	"33"	"In Hospital"	"1"	"Vaginal"	"1"	14	0.00
	"Washington"	"53"	"Not Available"	"10"	"34 years"	"34"	"In Hospital"	"1"	"Vaginal"	"1"	15	0.00
	"Washington"	"53"	"Not Available"	"10"	"35 years"	"35"	"In Hospital"	"1"	"Vaginal"	"1"	20	0.01
	"Washington"	"53"	"Not Available"	"10"	"36 years"	"36"	"In Hospital"	"1"	"Vaginal"	"1"	19	0.01
	"Washington"	"53"	"Not Available"	"10"	"37 years"	"37"	"In Hospital"	"1"	"Vaginal"	"1"	12	0.00
	"Washington"	"53"	"Not Available"	"10"	"39 years"	"39"	"In Hospital"	"1"	"Vaginal"	"1"	10	0.00
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"16 years"	"16"	"In Hospital"	"1"	"Vaginal"	"1"	13	0.00
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"17 years"	"17"	"In Hospital"	"1"	"Vaginal"	"1"	23	0.01
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"18 years"	"18"	"In Hospital"	"1"	"Vaginal"	"1"	28	0.01
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"19 years"	"19"	"In Hospital"	"1"	"Vaginal"	"1"	75	0.02
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"20 years"	"20"	"In Hospital"	"1"	"Vaginal"	"1"	57	0.02
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"21 years"	"21"	"In Hospital"	"1"	"Vaginal"	"1"	49	0.01
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"21 years"	"21"	"In Hospital"	"1"	"Cesarean"	"2"	10	0.00
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"22 years"	"22"	"In Hospital"	"1"	"Vaginal"	"1"	64	0.02
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"22 years"	"22"	"In Hospital"	"1"	"Cesarean"	"2"	11	0.00
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"23 years"	"23"	"In Hospital"	"1"	"Vaginal"	"1"	63	0.02
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"23 years"	"23"	"In Hospital"	"1"	"Cesarean"	"2"	14	0.00
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"24 years"	"24"	"In Hospital"	"1"	"Vaginal"	"1"	58	0.02
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"24 years"	"24"	"In Hospital"	"1"	"Cesarean"	"2"	13	0.00
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"25 years"	"25"	"In Hospital"	"1"	"Vaginal"	"1"	62	0.02
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"25 years"	"25"	"In Hospital"	"1"	"Cesarean"	"2"	20	0.01
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"26 years"	"26"	"In Hospital"	"1"	"Vaginal"	"1"	72	0.02
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"26 years"	"26"	"In Hospital"	"1"	"Cesarean"	"2"	19	0.01
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"27 years"	"27"	"In Hospital"	"1"	"Vaginal"	"1"	56	0.02
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"27 years"	"27"	"In Hospital"	"1"	"Cesarean"	"2"	21	0.01
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"28 years"	"28"	"In Hospital"	"1"	"Vaginal"	"1"	58	0.02
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"28 years"	"28"	"In Hospital"	"1"	"Cesarean"	"2"	20	0.01
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"29 years"	"29"	"In Hospital"	"1"	"Vaginal"	"1"	43	0.01
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"29 years"	"29"	"In Hospital"	"1"	"Cesarean"	"2"	11	0.00
